CustomerID,Segment,RecommendedProducts
13807.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13809.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13811.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13814.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13816.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13817.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13818.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13820.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13821.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13825.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13826.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13827.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13828.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13829.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13830.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13833.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13834.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13836.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13837.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13839.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13840.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13841.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13843.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13844.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13845.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13847.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13848.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13850.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13852.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13853.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13855.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13856.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13857.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13858.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13859.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13861.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13863.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13864.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13865.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13866.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13867.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13868.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13872.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13873.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13874.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13876.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13879.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13885.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13886.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13887.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13888.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13889.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13891.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13893.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13894.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13896.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13898.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13899.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13900.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13902.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13903.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13904.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13905.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13906.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13907.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13909.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13912.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13913.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13915.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13916.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13917.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13918.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13920.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13921.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13922.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13923.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13925.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13926.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13928.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13929.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13930.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13932.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13933.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13934.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13935.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13936.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13937.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13938.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13940.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13942.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13943.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13944.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13945.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13947.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13950.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13951.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13952.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
13954.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13955.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13956.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
13957.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13960.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13961.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13964.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13965.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13966.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13967.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
13968.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
13970.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
